1824	4859	1
1824	2888	1
1824	3871	1
1824	1276	1
1824	5261	1
1824	6921	1
1824	3056	1
1824	2200	1
536	4798	1
536	5235	0
536	5748	1
536	6287	0
536	4787	0
536	1572	1
536	580	1
536	3059	1
536	5087	1
536	5086	1
536	5733	0
1829	144	1
1829	146	1
1829	5470	0
1829	200	0
1829	4138	0
1829	5900	0
1829	7631	0
1827	4342	1
1827	4344	1
1827	765	0
1827	783	0
1827	4343	1
1827	800	0
1827	946	0
1827	3825	0
1827	2074	1
1827	7472	1
1827	7469	1
1827	6408	1
1827	3175	0
1827	4356	1
1827	5869	0
1827	4659	1
1827	4906	1
1827	2152	0
1827	7222	1
1828	6469	1
1828	1434	1
1828	6261	0
1828	4306	1
1828	5894	1
1828	8062	0
1828	3026	0
1828	1101	0
1828	5017	0
1828	1040	0
1828	7690	0
1828	1557	0
1828	670	0
1828	3106	0
1828	2525	0
1828	1451	0
1828	6138	0
6882	5438	0
6882	281	1
6882	3005	1
6882	6359	1
6882	3080	0
6882	282	0
6882	5638	0
6882	3677	1
6882	5843	1
6882	4822	1
6882	4836	1
6882	1388	0
6882	1979	0
6882	7541	1
6882	603	1
6883	4042	0
6883	263	1
6883	2064	1
6883	5960	1
6883	6295	1
6883	111	1
6883	3129	1
6883	5510	1
6883	1082	1
6883	3506	0
6883	6997	1
6883	8073	0
6883	4759	1
6883	4758	1
6883	5638	0
6883	1821	0
6883	4110	1
6883	7088	0
6883	5885	1
6883	2150	1
6883	4924	1
6884	4219	0
6884	7845	1
6884	1750	1
6884	6524	1
6884	6537	0
6885	580	1
6885	1452	0
6885	3592	0
6885	6232	1
6885	2486	0
6885	4104	1
6880	1765	0
6880	7654	0
6880	8010	0
6880	5434	0
6880	3605	0
6880	2742	1
6880	6688	1
6880	2324	1
6880	2601	0
6880	1394	0
6880	3387	1
6880	1698	1
6880	1975	1
6880	7821	1
6880	7066	1
6880	5943	1
3	687	0
3	5089	1
3	3439	0
3	3436	0
3	2742	0
3	1390	0
540	4302	1
540	7483	0
540	2571	0
540	7677	0
540	2570	0
540	3812	0
540	5652	0
540	4751	0
540	4500	0
540	5325	0
540	4029	0
540	8163	0
540	7542	0
540	3539	0
2940	7483	0
2940	2007	0
2940	4290	0
2940	2061	0
2940	982	0
2940	159	1
2940	157	1
2940	846	1
2940	155	0
2940	154	0
2940	152	1
2940	6353	0
2940	6319	1
2940	150	0
2940	151	0
2940	3678	0
2940	2995	0
2940	4619	0
2	5235	0
2	1572	1
2	7501	1
2	4829	1
2	4489	1
2	7493	1
2	706	1
2	7492	1
542	7907	0
542	2551	0
542	5842	0
542	7640	0
542	5947	0
542	8073	0
1	3098	1
1	3800	0
1	802	0
1	889	1
1	508	1
541	152	0
541	6463	1
541	1764	1
541	150	0
541	2645	0
541	3088	0
541	205	0
541	1856	0
541	2643	0
541	159	0
541	157	0
541	154	0
7	7673	1
7	6433	0
7	8010	1
7	1273	0
7	5333	1
7	123	0
7	7515	1
7	36	1
7	1888	1
7	3387	1
7	8073	0
7	1970	1
7	2793	1
7	3699	1
7	6968	1
7	3881	1
7	7088	0
7	3399	1
7	6061	1
7	1367	0
7	5885	0
7	7398	1
6876	5437	1
6876	6717	1
6876	7470	1
6876	2923	1
6876	5510	0
2943	4342	1
2943	2759	0
2943	4341	1
2943	4344	1
2943	222	1
2943	4343	1
2943	5182	0
2943	6871	1
2943	6501	0
2943	583	1
2943	4356	1
2943	585	1
2943	4358	1
6	2132	0
6	5234	1
6	3128	0
6	3606	1
6	4453	1
6	6242	1
6	6246	1
6	3624	1
6	8168	0
6	5203	0
6	4467	1
6	5841	1
6	4581	1
6	3633	1
6	2177	1
6	3636	1
6	3655	1
6	6662	1
6875	2054	0
6875	3742	0
6875	4857	0
6875	2938	0
6875	4048	0
6875	2720	0
5	6275	0
5	6655	1
5	7997	1
5	4869	1
5	5569	1
546	4526	0
546	1840	0
546	5579	1
546	4356	0
546	5714	0
2942	8010	1
2942	1282	0
2942	5448	0
2942	7679	0
2942	2642	0
2942	4697	1
2942	2641	0
2942	2640	0
2942	3005	0
2942	3282	0
2942	3551	0
2942	1394	1
2942	39	1
2942	2093	1
2942	7492	0
2942	1970	1
2942	7169	0
2942	7605	1
2942	7680	0
2942	889	1
2942	4611	1
2942	7602	1
2942	7682	1
2942	4924	0
545	4799	1
545	6490	0
545	7166	1
545	3924	1
545	7165	1
545	5227	0
545	5378	0
545	5225	0
2941	5416	1
2941	5871	0
2941	4048	1
2941	59	0
2941	4611	1
2941	760	0
2941	6943	1
2941	7472	1
2941	6971	1
2941	1390	1
4	6353	1
4	7494	1
4	1572	0
4	159	1
4	157	1
1811	7605	0
1811	7351	0
1811	2953	0
1811	5836	0
1811	3005	0
1811	39	0
1811	5940	0
1811	5638	0
1812	7101	0
1812	6460	0
1812	3999	0
1812	7489	0
1812	1902	0
1812	7126	0
1812	6699	0
1812	6709	0
548	58	0
548	7248	1
548	3812	1
548	7602	1
548	6915	0
2948	6110	1
2948	1765	0
2948	5736	1
2948	4198	1
2948	4857	1
2948	8010	0
2948	1572	0
2948	580	1
2948	6599	0
2948	7039	1
2948	4697	0
2948	788	1
2948	3387	1
2948	7602	1
2948	6022	1
2948	6925	1
2948	4654	1
1813	59	0
1813	3699	1
1813	2953	1
1813	1452	0
1813	5918	1
1813	5255	1
1813	179	0
1813	5634	1
1813	3804	1
2947	5795	1
2947	110	0
2947	787	0
2947	3812	1
2947	4407	0
2947	1394	1
2947	4848	1
2947	6252	0
2947	530	0
2947	7169	0
2947	4611	1
2947	884	0
2947	5326	0
2947	4156	1
2947	6616	1
547	4799	1
547	2645	1
547	2091	0
547	2644	1
547	1006	0
547	5021	0
547	7610	0
547	3080	0
547	6971	0
2946	5767	0
2946	2561	0
2946	8088	0
2946	7515	1
2946	7292	0
2946	5961	0
2946	7450	1
2946	365	1
2946	3536	1
2946	7073	0
2946	3689	0
2946	7807	1
2946	7019	1
2946	6475	0
9	4042	0
9	4796	0
9	2436	0
9	2819	1
9	4407	1
1814	2490	0
1814	6361	0
1814	1986	0
1814	7791	0
1814	1598	0
1814	8097	0
1814	7455	0
1814	7888	0
1814	3694	0
8	3263	0
8	8010	1
8	1405	1
8	2423	1
8	8051	1
2945	2180	0
2945	1844	1
2945	6403	1
2945	7141	1
2945	2178	1
2945	2535	0
2945	5198	1
2945	5020	0
2945	1518	0
2945	7454	0
2945	4233	0
549	4543	1
549	6361	0
549	8010	1
549	1263	0
549	8157	0
549	58	1
549	7499	1
549	4683	1
549	3005	0
549	4453	1
549	4358	0
549	7328	1
1815	7588	0
1815	7494	1
1815	6620	0
1815	1443	0
1815	1430	1
1815	5032	0
1815	344	1
1815	6290	1
1815	5910	1
1815	4562	1
1815	4602	1
1815	6361	1
1815	7605	0
1815	2506	0
1815	1239	0
1815	7236	0
1817	8010	0
1817	5729	1
1817	3740	1
1817	339	1
1817	58	1
1817	3999	1
1817	3592	1
1817	3812	1
1817	4683	1
1817	7515	1
1817	3833	1
1817	3761	1
1817	1787	0
1817	4602	1
1817	3171	1
1817	6065	1
1817	5229	1
1817	60	1
1817	4883	1
1817	4233	0
1818	3627	0
1818	2007	0
1818	7499	0
1818	5894	1
1818	4697	0
1818	1939	0
1818	5163	1
1818	2742	0
1818	4453	1
1818	5634	1
1818	157	0
1819	7867	1
1819	3598	1
1819	2835	0
1819	7472	0
1819	3771	0
6891	6110	0
6891	6656	0
6891	1921	0
6891	7767	1
6891	4038	1
6892	6752	0
6892	7497	0
6892	7023	1
6892	7496	0
6892	4361	0
6892	7498	0
6892	137	0
6892	370	0
6892	946	1
6892	159	0
6892	7502	0
6892	157	1
6892	165	0
6892	3613	0
6892	155	0
6892	6981	0
6892	7492	0
6892	4859	0
6892	4860	0
6892	7681	0
2980	1196	1
2980	5436	0
2980	5168	1
2980	5950	1
2980	4198	1
2980	8010	1
2980	4409	0
2980	7209	1
2980	4318	1
2980	4843	1
2980	5510	1
2980	39	0
2980	1584	1
6890	5736	0
6890	7678	0
6890	1007	1
6890	683	1
6890	789	0
6890	4753	0
6890	4109	0
6890	4108	0
6890	4859	0
6890	1521	0
6890	5949	0
6890	6355	0
6890	7683	0
6890	7541	0
6895	5235	1
6895	8010	0
6895	801	0
6895	22	1
6895	5634	0
6895	331	0
6895	4399	0
6895	335	0
6895	530	1
6895	6220	1
6895	2953	1
6895	6355	0
6895	6214	1
6895	9	1
6895	8	1
6896	4497	1
6896	4198	1
6896	5748	1
6896	2092	0
6896	783	0
6896	2007	0
6896	6724	1
6896	6620	0
6896	800	0
6896	3147	1
6896	5160	0
6896	3005	0
6896	8054	1
6896	5634	1
6896	5686	0
6896	5885	1
6893	7483	0
6893	2005	0
6893	4418	0
6893	3	0
6893	4545	0
6893	6318	0
6893	3484	0
6893	6355	0
6893	5947	0
6893	3192	0
6893	3051	0
6893	3644	0
6893	2417	0
6893	3046	0
6893	4155	0
1843	5736	1
1843	8010	0
1843	7538	0
1843	7292	1
1843	110	1
1843	5892	1
1843	789	1
1843	3005	0
1843	4453	1
1843	7125	1
1843	1394	0
1843	4563	0
1843	335	1
1843	6061	1
1843	5324	1
513	4071	1
513	5127	0
513	6470	1
513	3215	1
513	7515	1
513	8103	1
513	5008	0
513	5534	0
513	835	1
6889	6353	0
6889	8010	0
6889	683	1
6889	2431	1
6889	2432	1
6889	1295	1
6889	7141	1
6889	7416	0
6889	7472	0
6889	154	0
2975	7494	1
2975	4198	1
2975	8010	0
2975	2220	1
2975	1273	0
2975	4686	0
2975	3005	1
2975	4109	1
2975	6870	1
2975	6880	1
2975	1794	0
2975	4108	1
2975	6220	1
2975	3546	0
2975	4120	0
2975	4122	1
2975	7680	1
2975	3871	1
2975	3881	1
2975	1276	0
2975	5229	1
2975	7541	1
1844	5436	1
1844	4198	1
1844	8010	1
1844	1282	1
1844	5231	0
1844	4697	0
1844	800	1
1844	6019	0
1844	5160	0
1844	3005	0
1844	4416	1
1844	4407	0
1844	7490	1
1844	1390	1
1844	600	0
1844	6350	1
1844	2953	1
1844	3871	1
1844	6968	1
1844	3881	1
1844	7602	1
1844	5946	1
1844	5229	1
1844	2152	1
2974	3201	0
2974	5312	0
2974	5231	1
2974	5333	0
2974	3999	1
2974	1743	0
2974	4363	0
2974	7515	1
2974	7125	0
2974	4433	0
2974	5726	0
2974	4247	1
2974	5042	0
2974	2069	1
2974	5511	0
2974	5282	1
2974	2482	0
2974	3699	1
2974	1222	0
2974	1686	1
2974	3399	0
2974	5947	0
2974	5885	0
2974	7541	0
6888	5168	1
6888	222	0
6888	1319	1
6888	7292	1
6888	195	1
6888	7286	0
6888	1394	1
6888	3761	1
6888	6988	0
6888	7493	0
6888	5042	1
6888	790	0
6888	5027	0
6888	2781	0
6888	4836	0
6888	7616	0
6888	4134	0
6888	4358	0
6888	7541	0
6888	4150	0
6888	8140	0
6888	4016	0
512	4042	0
512	5842	1
512	2007	1
512	1975	1
512	1394	1
512	1390	1
6887	3263	0
6887	143	1
6887	6284	1
6887	4847	1
6887	146	1
6887	1959	1
6887	3117	1
6887	138	1
6887	3999	0
6887	7514	0
6887	1682	1
6887	159	1
6887	1952	0
6887	6971	1
6887	170	1
6887	6943	1
6887	3797	0
2977	2721	1
2977	988	0
2977	1001	1
2977	5781	0
2977	2604	0
2977	317	1
2977	4736	0
2977	6166	0
2977	1573	0
511	5177	0
511	689	1
511	2435	1
511	1623	1
511	3865	1
6886	5950	1
6886	7494	0
6886	6121	0
6886	8010	1
6886	2007	1
6886	7653	1
6886	3436	1
6886	6556	0
2976	4043	1
2976	4844	0
2976	5224	0
2976	6261	1
2976	4853	1
2976	3812	0
2976	2432	1
2976	1762	1
2976	7476	0
2976	789	0
2976	5361	0
2976	4453	1
2976	738	0
2976	7309	0
2976	1557	0
2976	6651	0
2970	143	0
2970	7494	1
2970	146	0
2970	138	0
2970	148	0
2970	149	0
2970	6242	0
2970	155	0
2970	5091	0
2970	154	0
2970	170	0
2970	171	0
2970	181	0
2970	164	0
2970	7541	0
2972	4030	1
2972	686	1
2972	7494	0
2972	7653	0
2972	3812	1
2972	123	1
2972	1578	0
2972	5634	0
2972	4109	1
2972	4848	1
2972	154	1
2972	4108	1
2972	1110	0
2972	150	1
2972	7351	0
2972	4251	0
2972	4446	0
2972	2953	1
2972	4252	0
2972	4920	0
519	7486	0
519	7470	0
519	2156	0
519	7469	1
519	4684	1
519	6373	1
519	2089	1
519	7472	1
519	6194	1
519	7475	1
1849	3662	0
1849	8168	1
1849	1996	1
1849	3661	1
1849	6319	1
1849	2971	1
1849	1629	1
1849	2970	1
1849	5182	0
1849	5420	1
1849	6809	1
1849	846	1
518	5894	0
518	5334	1
518	1763	0
518	6597	1
518	4292	0
518	226	0
518	5163	1
518	4453	0
518	5171	0
518	1038	0
518	170	0
518	6069	0
518	152	0
518	3953	0
518	8168	0
518	994	0
518	6878	0
518	185	0
518	9	0
518	3652	0
2979	3088	0
2979	7023	0
2979	6655	1
2979	6460	0
2979	1939	1
2979	2604	0
2979	4105	0
2979	1578	1
2979	4392	1
2979	6423	0
2979	8125	1
2979	7303	0
2979	7392	1
2979	5943	0
2979	4618	0
517	3995	0
517	4198	0
517	8010	0
517	6723	0
517	1273	0
517	1452	1
517	3006	1
517	18	1
517	6293	0
517	451	0
517	6350	0
517	7334	0
517	4629	0
517	4646	0
517	4144	0
517	3416	0
2978	5736	0
2978	3627	0
2978	5068	0
2978	4492	0
2978	4453	0
2978	5680	0
2978	3625	0
2978	5910	0
2978	2339	0
2978	3623	0
2978	2336	0
2978	6513	0
2978	6353	1
2978	6492	0
2978	6352	0
2978	6319	1
2978	5841	1
2978	4555	1
2978	3438	0
1848	5077	1
1848	2005	0
1848	4718	0
1848	7172	1
1848	2742	0
1848	3416	1
1848	6089	0
1848	7136	1
1848	4906	1
1848	4109	1
1848	2773	1
516	5736	1
516	4042	0
516	7103	0
516	6160	0
516	4697	1
516	2720	0
516	4683	1
516	2742	0
516	3168	1
516	8073	0
516	5714	0
1845	7654	0
1845	4857	1
1845	7655	1
1845	5950	0
1845	1350	1
1845	110	0
1845	5332	0
1845	2581	0
1845	5992	0
1845	3387	0
1845	2648	1
1845	8167	1
1845	7252	0
1845	5842	0
515	6145	1
515	5748	1
515	5129	0
515	4535	0
515	8058	0
515	845	0
515	5684	0
1846	7641	1
1846	3595	0
1846	3999	0
1846	5410	0
1846	7124	0
1846	7964	0
6898	7654	1
6898	2366	0
6898	2347	1
6898	2369	0
6898	2346	0
6898	4454	0
6898	8081	0
6898	6343	0
2966	4362	0
2966	8010	0
2966	4854	0
2966	5087	1
2966	8058	0
2966	789	0
2966	2482	0
2966	2298	0
2966	8009	0
2966	5462	0
2966	3011	0
2966	7083	1
2966	5944	0
2966	6903	1
2966	2978	0
2966	1342	0
522	3	0
522	1572	1
522	580	0
522	612	0
522	4627	0
522	1295	0
522	1926	0
522	306	0
522	7692	0
522	6766	0
522	2269	0
1830	144	1
1830	150	0
1830	7469	0
1830	7677	0
1830	7681	0
1830	3092	0
1830	5670	0
6897	2562	0
6897	5437	1
6897	5796	0
6897	8043	0
6897	5334	0
6897	5884	0
6897	1502	0
6897	4134	0
6897	3282	0
2965	4798	1
2965	1262	0
2965	1264	1
2965	4048	1
2965	2923	0
2965	5087	0
2965	6231	0
2965	3825	0
2965	8098	0
2965	4981	1
2965	6402	0
2965	2965	0
2965	2490	0
2965	6407	0
2965	603	1
521	5436	0
521	7494	0
521	8010	0
521	4697	1
521	3085	1
521	1295	1
521	486	1
521	39	1
521	1096	0
521	7888	0
521	4616	0
521	4389	1
521	4611	1
521	889	1
521	3871	1
521	7602	0
521	5229	0
521	4037	0
1831	1522	1
1831	7483	0
1831	616	0
1831	4155	0
2964	6703	0
2964	3704	1
2964	6701	0
2964	7775	0
2964	6962	0
2964	2074	0
2964	1045	1
2964	3027	0
2964	347	0
2964	4429	0
2964	6719	0
2964	4911	0
2964	7943	0
2964	7626	0
2964	6328	0
2964	164	0
2964	738	0
2964	232	0
2964	2650	0
2964	3920	0
2964	4818	0
2964	7556	0
2964	2417	0
2964	5958	0
524	5736	1
524	4857	1
524	8010	0
524	2007	1
524	4191	0
524	3005	0
524	8016	0
524	4453	1
524	4309	0
524	4587	0
524	39	0
524	7490	0
524	4563	0
524	6880	0
524	7492	0
524	1970	1
524	6319	1
524	7605	0
524	3881	0
524	585	0
524	4358	0
524	8150	0
1832	3594	0
1832	4042	1
1832	3820	1
1832	4148	1
1832	5232	1
1832	6261	1
1832	7483	0
1832	4755	0
1832	1523	0
1832	2676	0
1832	1521	0
1832	6418	0
1832	603	0
6899	3263	0
6899	6319	1
6899	1273	0
6899	3416	1
6899	7416	1
6899	7417	1
6899	4563	1
2963	1001	0
2963	4290	1
2963	5790	1
2963	864	1
2963	4292	1
523	4048	0
523	4697	0
523	7602	0
523	51	0
523	7505	0
2962	3263	1
2962	677	1
2962	2377	0
2962	205	1
2962	7100	1
2962	1856	1
2962	7114	1
2962	1851	1
2962	4599	0
2962	1047	0
2962	6854	1
2962	5023	1
2962	3316	1
2962	6388	1
2962	1844	1
2962	6609	1
2962	3320	1
2962	1044	1
2962	1845	1
2962	7007	1
2962	1846	1
2961	6657	1
2961	5748	1
2961	5729	1
2961	7602	1
2961	583	1
2961	3833	0
2961	4675	1
2961	585	1
2961	5045	0
2961	6871	1
2961	1451	1
2960	1196	0
2960	2040	0
2960	6364	1
2960	6122	0
2960	5795	1
2960	6470	1
2960	7178	1
2960	3812	0
2960	1335	0
2960	2085	1
2960	6322	1
2960	39	1
520	5736	0
520	117	0
520	5163	0
520	7794	0
520	5377	0
1838	5736	1
1838	6081	0
1838	6662	1
1838	4299	1
1839	4408	0
1839	4739	0
1839	7452	0
1839	7454	0
1839	284	0
1834	170	1
1834	6328	1
1834	6319	1
1834	3319	0
1834	2887	1
1834	2644	0
1834	139	1
1834	1295	1
1834	137	0
1834	1140	1
1834	5947	1
526	4556	1
526	4596	1
526	6123	0
526	1502	1
526	7521	1
2969	6567	0
2969	3491	0
2969	4124	0
2969	6625	0
2969	2074	1
2969	4569	1
2969	3170	0
2969	5714	1
2969	7398	0
2969	6576	0
2969	1584	1
525	4927	0
525	4857	0
525	4042	1
525	8010	1
525	4559	0
525	7602	1
525	3828	0
525	3387	1
525	1394	1
525	7796	0
1836	5860	0
1836	864	1
1836	4292	0
1836	4742	0
1836	3348	1
1836	5923	1
1836	6077	1
1836	3898	1
1836	3311	0
1836	4587	0
1836	7120	1
2968	1196	0
2968	5234	0
2968	7205	1
2968	4697	0
2968	2422	1
2968	801	1
2968	6294	1
2968	6153	1
2968	6292	1
2968	8011	0
2968	7490	0
2968	6352	1
2968	4613	1
2968	5841	1
2968	1620	1
2968	2152	0
2968	5942	1
2968	6022	0
528	4342	1
528	4198	1
528	6445	0
528	7593	0
528	4125	1
528	3005	1
528	217	1
528	2074	1
528	1970	1
528	7605	1
528	4555	1
528	7334	1
528	2830	1
528	3559	1
2967	2482	1
2967	222	0
2967	7336	1
2967	6349	1
2967	7136	1
2967	4752	1
2967	5150	1
1837	4283	0
1837	7393	0
1837	4176	0
1837	2605	0
1837	6077	0
1837	2922	0
1837	5696	0
527	7867	0
527	4539	0
527	6121	0
527	6751	0
527	59	1
527	7455	0
571	5736	1
571	5950	1
571	2092	1
571	7483	0
571	7294	1
571	281	1
571	4190	0
571	1394	0
571	6971	0
571	1390	1
571	5638	0
571	4410	1
571	2855	0
571	5227	0
571	5942	0
570	4799	0
570	6350	0
570	2953	0
570	5731	0
570	4391	1
570	946	0
570	158	0
2992	78	1
2992	7207	1
2992	1761	0
2992	5333	0
2992	5895	0
2992	7292	0
2992	5915	0
2992	4045	1
2992	1295	0
2992	945	1
2992	6874	1
2992	7451	0
2992	5992	1
2992	4616	0
2992	7448	1
2992	7168	0
2992	3051	0
574	3201	0
574	2066	0
574	5168	0
574	4042	1
574	2561	1
574	5950	0
574	7865	0
574	7515	0
574	3506	0
574	2324	0
574	1916	0
574	5652	0
574	6968	0
574	2185	0
574	2150	0
574	3796	0
574	5325	0
574	2417	0
574	881	0
574	1484	0
2993	1970	1
2993	5017	0
2993	7593	0
2993	7505	0
2993	7611	1
2993	5131	0
2993	1902	0
2993	39	1
2993	380	1
2993	7300	1
2993	2578	0
575	4362	1
575	5154	1
575	5087	1
575	8042	1
575	6623	1
575	5086	0
575	3812	1
575	789	0
575	6258	1
575	7125	1
575	2074	1
575	7783	1
575	5726	1
575	3805	1
575	4134	1
575	6662	1
2994	7597	0
2994	6627	1
2994	5224	0
2994	4797	0
2994	5087	1
2994	5086	1
2994	370	0
2994	3282	0
2994	4453	1
2994	8054	1
2994	4451	0
2994	5020	1
2994	6168	0
2994	5350	1
2994	4429	0
2994	641	0
2994	20	1
2994	4467	1
2994	4055	0
2995	2732	0
2995	4342	1
2995	4344	1
2995	222	0
2995	4343	1
2995	3721	1
2995	3999	0
2995	2642	1
2995	2641	1
2995	4035	1
2995	2640	1
2995	281	0
2995	3386	0
2995	7127	0
2995	2310	0
2995	2482	1
2995	1998	1
2995	5132	1
2995	5947	1
2995	3519	1
2995	7541	0
2995	7648	0
2995	4906	0
573	5541	0
573	5434	0
573	5841	0
573	5850	0
573	5851	0
573	1390	0
578	6450	0
578	1741	0
578	5087	0
578	1682	0
578	2278	0
578	2690	0
578	5624	0
578	4563	1
578	3772	0
578	3917	0
578	2490	1
578	6879	0
578	4974	1
2996	1262	0
2996	989	0
2996	2092	0
2996	6114	0
2996	3999	0
2996	5664	0
2996	4992	0
2996	486	0
2996	5900	0
2996	5700	0
2996	3991	1
2996	2888	0
2996	5842	0
2996	5485	0
2996	7088	0
2996	4906	0
2996	4808	0
2996	4087	0
2996	7397	0
2997	3088	0
2997	1934	1
2997	5333	0
2997	946	1
2997	6268	1
2997	6322	0
576	6353	1
576	7654	0
576	7750	1
576	7494	0
576	1329	1
576	3592	1
576	7505	1
576	6422	1
2998	5729	1
2998	3595	0
2998	4048	1
2998	7515	1
2998	2034	1
2998	5091	0
2998	1970	0
2998	6992	0
2998	1501	0
2998	7178	0
2998	4356	0
2998	7180	0
2998	7171	0
2998	7557	0
2998	708	0
577	5436	0
577	3741	1
577	3999	1
577	1743	1
577	5894	0
577	7515	1
577	2052	1
577	5160	0
577	6951	0
577	3387	0
577	5726	0
577	1128	0
577	7950	1
577	4989	1
577	5335	0
577	7340	0
577	6952	0
577	1222	0
577	4233	0
577	6586	0
2999	1741	1
2999	1734	1
2999	864	0
